Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,Label
cheezburger.com,0,0,1,2,0,0,0,0,0,0,0,0,0
1337x.to,0,0,1,3,0,0,0,0,0,0,1,1,0
mashable.com,0,0,1,6,0,0,0,0,0,0,0,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,0
onedio.com,0,0,1,2,0,0,0,0,0,0,0,0,0
elitedaily.com,0,0,1,4,0,0,0,0,0,0,0,0,0
torcache.net,0,0,1,2,0,0,0,0,0,1,0,1,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,0,0,0
espn.go.com,0,0,1,8,0,0,0,0,0,1,0,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,0,1,1,0
sprint.com,0,0,1,5,0,0,1,0,0,0,0,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0
otomoto.pl,0,0,1,2,0,0,0,0,0,0,1,1,0
himado.in,0,0,1,0,0,0,0,0,0,0,0,1,0
twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0
smallseotools.com,0,0,1,2,0,0,0,0,0,0,0,0,0
teespring.com,0,0,1,1,0,0,0,0,0,0,0,0,0
mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0
udn.com,0,0,1,4,0,0,0,0,0,0,0,0,0
torcache.net,0,0,1,2,0,0,0,0,0,1,0,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,0,0
interpark.com,0,0,1,2,0,0,0,0,0,0,0,0,0
pikabu.ru,0,0,1,3,0,0,0,0,0,0,0,0,0
mashable.com,0,0,1,6,0,0,0,0,0,0,0,0,0
diply.com,0,0,1,8,0,0,0,0,0,0,0,1,0
bdnews24.com,0,0,1,5,0,0,0,0,0,0,0,0,0
squarespace.com,0,0,1,5,0,0,0,0,0,0,0,0,0
ecnavi.jp,0,0,1,3,0,0,0,0,0,0,1,1,0
icicibank.com,0,0,1,3,0,0,0,0,0,0,0,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0
plarium.com,0,0,1,5,0,0,0,0,0,0,0,0,0
css-tricks.com,0,0,1,1,0,0,0,1,0,0,0,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0
torcache.net,0,0,1,2,0,0,0,0,0,1,0,1,0
babal.net,0,0,1,4,0,0,0,0,0,1,0,0,0
allrecipes.com,0,0,1,3,0,0,0,0,0,0,0,1,0
ecnavi.jp,0,0,1,3,0,0,0,0,0,0,1,1,0
mediaset.it,0,0,1,3,0,0,0,0,0,0,0,0,0
katproxy.com,0,0,1,1,0,0,0,0,0,1,0,0,0
syosetu.com,0,0,1,3,0,0,0,0,0,0,0,0,0
ifttt.com,0,0,1,2,0,0,1,0,0,0,0,1,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,1,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,0
superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0
slickdeals.net,0,0,1,2,0,0,0,0,0,0,0,0,0
otomoto.pl,0,0,1,2,0,0,0,0,0,0,1,1,0
steamcommunity.com,0,0,1,5,0,0,0,0,0,0,0,0,0
nypost.com,0,0,1,4,0,0,1,0,0,0,0,1,0
bigcinema.tv,0,0,1,2,0,0,0,0,0,0,0,0,0
olx.pl,0,0,1,7,0,0,0,0,0,0,1,1,0
caixa.gov.br,0,0,1,6,0,0,0,0,0,0,1,1,0
kotaku.com,0,0,1,1,0,0,0,0,0,0,0,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,0,0
teespring.com,0,0,1,2,0,0,0,0,0,0,0,0,0
abc.go.com,0,0,1,5,0,0,0,0,0,1,0,0,0
babal.net,0,0,1,4,0,0,0,0,0,1,0,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,1,0
paytm.com,0,0,1,7,0,0,0,0,0,0,0,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,1,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0
indianexpress.com,0,0,1,4,0,0,0,0,0,0,0,0,0
bigcinema.tv,0,0,1,2,0,0,0,0,0,0,0,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,1,0
paytm.com,0,0,1,2,0,0,0,0,0,0,0,0,0
wikimapia.org,0,0,1,3,0,0,0,0,0,0,0,0,0
bleacherreport.com,0,0,1,2,0,0,1,0,0,0,0,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,0,0,1,0
mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0
torcache.net,0,0,1,2,0,0,0,0,0,1,0,1,0
nguyentandung.org,0,0,1,1,0,0,0,0,0,1,0,0,0
distractify.com,0,0,1,10,0,0,0,0,0,0,0,0,0
allrecipes.com,0,0,1,3,0,0,0,0,0,0,0,1,0
lifehacker.com,0,0,1,2,0,0,0,0,0,0,0,1,0
udn.com,0,0,1,4,0,0,0,0,0,0,0,0,0
zozo.jp,0,0,1,2,0,0,0,0,0,0,1,1,0
abc.go.com,0,0,1,5,0,0,0,0,0,1,0,0,0
lifehacker.com,0,0,1,2,0,0,0,0,0,0,0,1,0
babal.net,0,0,1,4,0,0,0,0,0,1,0,0,0
medium.com,0,1,1,2,0,0,0,0,0,0,0,1,0
icicibank.com,0,0,1,5,0,0,0,0,0,0,0,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,0,1,1,0
correios.com.br,0,0,1,3,0,0,0,0,0,0,1,1,0
katproxy.com,0,0,1,1,0,0,0,0,0,1,0,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,0,0,0,0
correios.com.br,0,0,1,6,0,0,0,0,0,0,1,1,0
clien.net,0,0,1,3,0,0,0,0,0,0,0,0,0
maybank2u.com.my,0,0,1,4,0,0,0,0,0,0,1,1,0
gizmodo.com,0,0,1,2,0,0,0,0,0,0,0,1,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,1,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0
gizmodo.com,0,0,1,2,0,0,0,0,0,0,0,1,0
olx.pl,0,0,1,7,0,0,0,0,0,0,1,1,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,0,0,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,0,0,0,0
haberler.com,0,0,1,1,0,0,0,0,0,0,0,0,0
indianexpress.com,0,0,1,4,0,0,0,0,0,0,0,0,0
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,0,0
elcomercio.pe,0,0,1,3,0,0,0,0,0,0,1,1,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,0,1,1,0
pornsharing.com,0,0,1,1,0,0,0,0,0,1,0,0,0
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,0,0
olx.co.id,0,0,1,7,0,0,1,0,0,0,0,1,0
watch-series-tv.to,0,0,1,2,0,0,0,1,0,1,1,1,0
mashable.com,0,0,1,6,0,0,0,0,0,0,0,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,1,0
europa.eu,0,0,1,6,0,0,0,0,0,0,1,1,0
olx.ua,0,0,1,3,0,0,0,0,0,0,1,0,0
correios.com.br,0,0,1,4,0,0,0,0,0,0,1,1,0
mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,0,0,1,1,0
putlocker.is,0,0,1,1,0,0,0,0,0,1,1,0,0
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,1,0
jezebel.com,0,0,1,1,0,0,0,0,0,0,0,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,0,1,1,0
medium.com,0,1,1,2,0,0,0,0,0,0,0,1,0
pornsharing.com,0,0,1,1,0,0,0,0,0,1,0,0,0
evernote.com,0,0,1,3,0,0,0,0,0,0,0,0,0
bankmellat.ir,0,0,1,1,0,0,0,0,0,0,1,1,0
allegro.pl,0,0,1,1,0,0,0,0,0,0,1,1,0
babal.net,0,0,1,4,0,0,0,0,0,1,0,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,0,0
web.de,0,0,1,5,0,0,0,0,0,0,1,1,0
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0
qz.com,0,0,1,2,0,0,0,0,0,0,0,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,0
medium.com,0,1,1,2,0,0,0,0,0,0,0,1,0
olx.ua,0,0,1,3,0,0,0,0,0,0,1,0,0
telegraf.com.ua,0,0,1,3,0,0,0,0,0,0,1,0,0
vnexpress.net,0,0,1,3,0,0,0,0,0,0,0,0,0
jezebel.com,0,0,1,3,0,0,0,0,0,0,0,1,0
mashable.com,0,0,1,6,0,0,0,0,0,0,0,0,0
babal.net,0,0,1,4,0,0,0,0,0,1,0,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,0,0,1,0
web.de,0,0,1,6,0,0,0,0,0,0,1,1,0
jezebel.com,0,0,1,2,0,0,0,0,0,0,0,1,0
nesn.com,0,0,1,3,0,0,0,0,0,0,0,1,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,0,0,0,0
espn.go.com,0,0,1,7,0,0,0,0,0,1,0,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,0,1,1,0
telegraf.com.ua,0,0,1,3,0,0,0,0,0,0,1,0,0
ap.org,0,0,1,4,0,0,0,0,0,0,0,0,0
kotaku.com,0,0,1,1,0,0,0,0,0,0,0,0,0
nypost.com,0,0,1,4,0,0,1,0,0,0,0,1,0
kenh14.vn,0,0,1,2,0,0,0,0,0,0,1,1,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,0
lifehacker.com,0,0,1,2,0,0,0,0,0,0,0,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,0,0
qz.com,0,0,1,2,0,0,0,0,0,0,0,0,0
superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0
mic.com,0,0,1,3,0,0,0,0,0,0,0,0,0
plarium.com,0,0,1,5,0,0,0,0,0,0,0,0,0
sourceforge.net,0,0,1,2,0,0,0,0,0,0,0,0,0
tinnhanh360.net,0,0,1,1,0,0,0,0,0,1,0,1,0
uproxx.com,0,0,1,4,0,0,1,0,0,0,0,0,0
interpark.com,0,0,1,2,0,0,0,0,0,0,0,0,0
serverfault.com,0,0,1,3,0,0,1,0,0,0,0,0,0
tunein.com,0,0,1,5,0,0,0,0,0,0,0,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,1,0
mylust.com,0,0,1,3,0,0,1,0,0,0,0,0,0
slashdot.org,0,0,1,3,0,0,0,0,0,0,0,0,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,1,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,0,1,1,0
indianexpress.com,0,0,1,3,0,0,0,0,0,0,0,0,0
1337x.to,0,0,1,3,0,0,0,0,0,0,1,1,0
motthegioi.vn,0,0,1,2,0,0,0,0,0,1,1,1,0
bdnews24.com,0,0,1,5,0,0,0,0,0,0,0,0,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,0,0,0,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,0,0,0,0
askubuntu.com,0,0,1,3,0,0,0,0,0,0,0,0,0
atwiki.jp,0,0,1,2,0,0,0,0,0,0,1,1,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,1,0
twitter.com,0,0,1,1,0,0,0,0,0,0,0,0,0
elitedaily.com,0,0,1,4,0,0,0,0,0,0,0,0,0
patch.com,0,0,1,3,0,0,0,0,0,0,0,0,0
web.de,0,0,1,5,0,0,0,0,0,0,1,1,0
kakaku.com,0,0,1,6,0,0,0,0,0,0,0,1,0
superuser.com,0,0,1,3,0,0,0,0,0,0,0,0,0
arstechnica.com,0,0,1,4,0,0,0,0,0,0,0,0,0
kenh14.vn,0,0,1,2,0,0,0,0,0,0,1,1,0
steamcommunity.com,0,0,1,7,1,0,0,0,0,0,0,0,0
thenextweb.com,0,0,1,5,0,0,0,0,0,0,0,1,0
esporte.uol.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0
kenh14.vn,0,0,1,2,0,0,0,0,0,0,1,1,0
seasonvar.ru,0,0,1,1,0,0,0,0,0,0,0,1,0
techcrunch.com,0,0,1,4,0,0,0,0,0,0,0,1,0
elcomercio.pe,0,0,1,3,0,0,0,0,0,0,1,1,0
depositphotos.com,0,0,1,1,0,0,0,0,0,0,0,0,0
olx.ua,0,0,1,3,0,0,0,0,0,0,1,0,0
comicbook.com,0,0,1,4,0,0,0,0,0,0,0,0,0
olx.co.id,0,0,1,2,0,0,1,0,0,0,0,1,0
babal.net,0,0,1,4,0,0,0,0,0,1,0,0,0
interpark.com,0,0,1,2,0,0,0,0,0,0,0,0,0
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
evernote.com,0,0,1,5,0,0,0,0,0,0,0,0,1
dvyqrabdukziycbjrstaumjvtr-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0,1
amazonhelp02.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,1
lloydsbank.login-personal-devices.com,0,0,0,0,0,0,0,1,0,1,0,0,1
vvbzcdxbkprckhkctinikkisch-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
app.box.com,0,0,1,2,0,0,1,0,0,1,0,0,1
breakevents.de,0,0,1,3,0,0,0,0,0,1,1,1,1
secur0-alrt-fcbk-paqes-systems-recover1.gq,0,0,1,1,0,0,0,1,0,1,1,1,1
b4xe1.cn,0,0,0,2,0,0,0,0,0,1,0,0,1
click.enignite.de,0,0,1,3,0,0,0,0,0,1,1,1,1
ijvidnoizrupftwcfcsjtgjhkg-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
kisa.link,0,0,0,1,0,0,0,0,0,1,0,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
login-webregistrobr.com,0,0,0,1,0,0,0,1,0,1,0,0,1
credilatam.com,0,0,0,0,0,0,0,0,0,1,0,1,1
jyotsacademy.co,0,0,1,2,0,0,0,0,0,1,0,1,1
google.com,0,0,1,1,0,0,0,0,0,0,0,0,1
jenis9q.dx.am,0,0,0,1,0,0,0,0,0,1,1,1,1
hectorsantana.mx,0,0,1,2,0,0,0,0,0,1,0,1,1
messagerie-prod5.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
weaveessentialgoodness.cloud,0,0,1,8,0,0,0,0,0,1,0,0,1
agri72.fr,0,0,1,5,0,0,0,0,0,1,0,1,1
trsdcbqbsctgogxloyclfqstti-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
mee-ralbead.com,0,0,1,2,0,0,0,1,0,1,0,1,1
s.id,0,0,0,1,0,0,0,0,0,0,0,1,1
identifiez-vous438.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
assessoria-finan.webnode.pt,0,0,0,0,0,0,0,1,0,1,1,1,1
reset-hs-mobile-payee.com,0,0,0,1,0,0,0,1,0,1,0,0,1
webmail.pbrand.ne.jp.iranthaitour.com,0,0,0,0,0,0,0,0,0,1,0,1,1
joki.hop.ru,0,0,0,0,0,0,0,0,0,1,0,1,1
betasus30.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
mediabymary.com,0,0,0,3,0,0,0,0,0,1,0,1,1
rblxapionline.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
confirm-newpayments.com,0,0,0,0,0,0,0,1,0,1,0,0,1
p.wpage.cc,0,0,0,0,0,0,0,0,0,1,0,1,1
main.d340w0rs0ab6uq.amplifyapp.com,0,1,1,1,0,0,0,0,0,1,0,0,1
plcsupportsystem.com,0,0,0,1,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
amazon-check-co-jp.j5g.top,0,0,0,0,0,0,0,1,0,1,0,0,1
telegra.ph,0,0,0,1,0,0,0,0,0,0,1,1,1
bancomercantil-org.haxsecurity.org,0,0,0,0,0,0,0,1,0,1,0,1,1
lqxgjrnsfgkapwlksxwwxpoesl-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
spidertvapp.com,0,1,0,0,1,0,0,0,0,1,0,0,1
smsverificationmms.myfreesites.net,0,0,0,0,0,0,0,0,0,1,0,0,1
e-receipts.co,0,0,1,1,0,0,0,1,0,1,0,0,1
ulster.ulsterban.com,0,0,0,0,0,0,0,0,0,1,0,1,1
shrkfhnqtwyrxgvikvsjrgsxzk-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
app.box.com,0,0,1,2,0,0,1,0,0,1,0,0,1
natwest-authp.com,0,0,0,2,0,0,0,1,0,1,0,0,1
hmsarnzjrtroorgybkxphrlyos-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
netflix-com.com,0,0,0,0,0,0,0,1,0,1,0,1,1
services.runescape.com-oc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
betasusss.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
t-online-de.net,0,0,0,0,0,0,0,1,0,1,0,0,1
servlices.runescape.com-mv.ru,0,0,0,0,0,0,0,1,0,1,0,0,1
u1316796.cp.regruhosting.ru,0,0,1,1,0,0,0,0,0,1,0,0,1
doapositioning.com,0,0,1,4,0,0,0,0,0,1,0,1,1
orange634.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1
abfqjfcarleiboruzvsyfiraxh-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
mail.ingegneriaingonlin.com,0,0,0,0,0,0,0,0,0,1,0,0,1
myownrecords.rocks,0,0,1,5,0,0,0,0,0,1,0,1,1
sanjilkumar.com,0,0,0,3,0,0,0,0,0,1,0,0,1
appeconsulthip.biz,0,0,0,0,0,0,0,0,0,1,1,1,1
zealtech.dev,0,0,0,2,0,0,0,0,0,1,0,1,1
novospontossempreli.ddns.net,0,0,1,1,0,0,0,0,1,1,1,1,1
fedner.net,0,0,1,3,0,0,0,0,0,1,0,1,1
dukhovnist.in.ua,0,0,0,2,0,0,0,0,0,1,1,1,1
gremio.net,0,0,0,1,0,0,0,0,0,1,0,1,1
fulgurant-mistakes.000webhostapp.com,0,0,1,2,0,0,0,1,0,1,0,0,1
betterbacktogether.com,0,0,1,3,0,0,0,0,0,1,0,1,1
vclpcesmwwfymdtlxrxeoqcyls-dot-poised-bot-306515.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
32e0bbaa3c3745914.temporary.link,0,0,1,4,1,0,0,0,0,1,0,0,1
golfballsonline.com,0,0,0,2,0,0,0,0,0,1,0,0,1
nocontent-giffgiso.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
bgms.cit.net,0,0,0,2,0,0,0,0,0,1,0,0,1
secure.deviceassistance.me,0,0,0,1,0,0,0,0,0,1,0,0,1
gregmounsey.com,0,0,0,2,0,0,0,0,0,1,0,0,1
gkjx168.com,0,0,1,1,1,0,1,0,0,1,0,1,1
nocontent-gyuenowf.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
e-serviceparts.info,0,0,1,3,0,0,0,1,0,1,0,1,1
messagerievocale08.moonfruit.com,0,0,0,0,0,0,1,0,0,1,0,1,1
lnkd.in,0,0,0,1,0,0,1,0,0,1,0,0,1
digitalmps-it.org,0,0,0,1,0,0,0,1,0,1,0,0,1
atagucsea.com,0,0,1,5,0,0,0,0,0,1,0,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
234.50.198.35.bc.googleusercontent.com,0,0,1,4,0,0,1,0,0,1,0,0,1
alliance4consumersusa.org,0,0,0,1,0,0,0,0,0,1,0,0,1
tesouraria55.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,1
notendur.hi.is,0,0,1,6,0,0,0,0,0,1,1,0,1
gestoriadecredito.com.mx,0,0,0,0,0,0,0,0,0,1,0,0,1
arslanlogistics.com,0,0,0,3,0,0,0,0,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
is.gd,0,0,0,1,0,0,1,0,0,0,1,1,1
securityposte.com,0,0,0,0,0,0,0,0,0,1,0,0,1
belekinas023.com,0,0,0,0,0,0,0,0,1,1,1,1,1
myetherwalletk.vip,0,0,0,0,0,0,0,0,0,1,1,1,1
itisrighi.fg.it,0,0,0,3,0,0,0,0,0,1,0,1,1
8hsfskj-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,0,1
professorgizzi.org,0,0,0,2,0,0,0,0,0,1,0,0,1
paulmitchellforcongress.com,0,0,1,3,0,0,0,0,0,1,0,0,1
cmies.ca,0,0,0,3,0,0,0,0,0,1,0,0,1
globalpage-prodwebex.com,0,0,0,1,0,0,1,1,0,1,0,0,1
sirdarnell.org,0,0,1,3,0,0,0,0,0,1,0,1,1
fedexvoyager.com,0,0,0,0,0,0,0,0,0,1,0,0,1
oceantires.com,0,0,0,2,0,0,0,0,0,1,0,1,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
aubootlegger.com,0,0,0,4,0,0,0,0,0,1,0,0,1
safirbetgirisadresimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
rdbqvxlywwozvxqeykujqiptdf-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
autodiscover.gre.ac.uk,0,0,0,1,0,0,0,0,0,1,1,1,1
clinicavillavitoria.com.br,0,1,0,2,0,0,0,0,0,1,1,1,1
amazon-check-co-jp.n6m.top,0,0,0,0,0,0,0,1,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
ndotk.com,0,0,0,2,0,0,0,0,0,1,0,0,1
serverupdate.getforge.io,0,1,1,1,0,0,0,0,0,1,0,0,1
supportclient2021.link,0,0,0,1,0,0,0,0,0,1,0,0,1
manaplas.com,0,0,0,2,0,0,0,0,0,1,0,0,1
system-accountonline.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,0,1
xj3pr.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
monomobileservice.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1
ktplcgmzvwbitgnnbavdduhlcu-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
nklddtqjrlzoktbrinazzcfshe-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
78.143.96.35,0,0,0,3,0,0,0,0,0,1,0,0,1
141.193.196.74:84,0,0,1,2,0,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1,1
notariagalvez.com,0,0,0,0,0,0,0,0,0,1,0,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
woodworkpalace.com,0,0,1,8,0,0,0,0,0,1,0,1,1
onlinehalifax-account.com,0,0,0,2,0,0,1,1,0,1,0,0,1
onlineverify.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,1
site9552191.92.webydo.com,0,0,0,0,0,0,0,0,0,1,0,0,1
securematicsrecruitment.co.uk,0,0,1,7,0,0,1,0,0,1,0,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,0,0,1
peer.yourluv.co,0,0,0,1,0,0,0,0,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
regina.ninetendev.com,0,0,0,3,0,0,0,0,0,1,0,0,1
bg1s.byethost7.com,0,0,0,1,0,0,0,0,0,1,0,0,1
ebikestoreverona.it,0,0,1,0,0,0,0,0,0,1,0,1,1
strvc.cafealto.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1
fifohbibou.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
jaccs-jp.com,0,0,0,0,0,0,0,1,0,1,0,0,1
celtabets.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
onlineroisupportupdate.com,0,0,0,0,0,0,0,0,0,1,0,0,1
xj333.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
mariscoselcamaron.com,0,0,1,3,0,0,0,0,0,1,0,0,1
baccredomatic.crowdicity.com,0,0,0,0,0,0,0,0,0,1,0,0,1
marketvit.by,0,0,1,6,0,0,0,0,0,1,0,1,1
agsitesreis.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1
assistenzaintesaonline.com,0,0,0,0,0,0,0,0,0,1,0,0,1
joul.co.kr,0,0,0,4,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
mybpos.net,0,1,0,0,1,0,0,0,0,1,0,0,1
smbc-crab.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
naprijed.hr,0,0,0,1,0,0,0,0,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
secure-mynew-devices.com,0,0,0,0,0,0,0,1,0,1,0,0,1
web.tiendamisteriosa1garenafreefire.com,0,0,0,0,0,0,0,0,1,1,1,1,1
pxrnblpajwxjmhjukfkfkrwaww-dot-gle39404049.rj.r.appspot.com,0,1,1,0,0,0,1,1,1,1,1,1,1
steamproxy.net,0,0,0,2,0,0,0,0,0,1,0,0,1
thehiphoppublicist.com,0,0,0,2,0,0,1,0,0,1,0,1,1
nocontent-onsisljy.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
goal.com.pe,0,0,1,5,0,0,0,0,0,1,1,1,1
ambrosecourt.com,0,0,0,3,0,0,1,0,0,1,0,1,1
urlth.me,0,0,0,1,0,0,0,0,0,1,0,0,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,3,0,0,0,1,0,1,0,0,1
anxwqlubaabcsnylaofqhkqcfd-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,0,1
mee-ralbead.com,0,0,1,2,0,0,0,1,0,1,0,1,1
equalchances.org,0,0,0,2,0,0,0,0,0,1,0,0,1
id-supporto-app.com,0,0,0,0,0,0,0,1,0,1,0,0,1
u08qv44zu5h.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,1
ammazonams.temp.swtest.ru,0,0,1,4,0,0,0,0,0,1,0,0,1
ojnw.app.link,0,0,1,1,0,0,0,0,0,1,0,0,1
dzd.rksmb.org,0,0,1,5,0,0,1,0,0,1,0,0,1
amazon.com-confirmation.account-update.information-login.mailing.pt,0,0,1,1,0,0,0,1,0,1,1,1,1
paypalverification.allgamescheaper.com,0,0,1,2,0,0,0,0,0,1,0,1,1
nota-online.host,0,0,0,3,0,0,0,1,0,1,1,1,1
secure.oldschool.com-ez.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
