Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
bit.do,0,0,0,1,0,0,1,0,0,1,0,0
markirohainc.com,0,0,1,6,0,0,0,0,0,1,0,0
greatmusica.com,0,0,0,2,0,0,0,0,0,1,0,0
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0
69.176.89.149,0,1,1,2,1,0,0,0,0,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1
dkb1231ag.site44.com,0,0,0,1,0,0,0,0,0,1,0,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1
rakutoen-g3to.cc,0,0,1,0,0,0,0,1,0,1,0,0
littleelmapartments.com,0,0,1,6,0,0,0,0,0,1,0,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0
realityurgency.com,0,0,1,3,0,0,0,0,0,1,0,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,0,1,0,1
web-whatsapp.checkyourprofile.com,0,0,1,0,0,0,0,1,0,1,0,0
msrsolutions.mx,0,0,0,1,0,0,0,0,0,1,0,0
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
verify-payee-stop.com,0,0,0,1,0,0,0,1,0,1,0,0
804signs.com,0,0,0,1,0,0,0,0,0,1,0,0
livecentralmethodist-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
ujungkulon.org,0,0,1,3,0,0,0,0,0,1,0,0
mms.tucsonhispanicchamber.net,0,0,1,4,0,0,0,0,0,1,0,1
apesigam.com,0,0,0,1,0,0,0,0,0,1,0,0
68.178.252.133,0,0,1,2,0,0,0,0,0,1,0,0
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1
thehiphoppublicist.com,0,0,0,2,0,0,1,0,0,1,0,1
taskade.com,0,0,0,2,0,0,0,0,0,0,0,0
budgetsaudi-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0
accesodirectprivada.com,0,0,0,1,0,0,0,0,0,1,0,0
hostmybodysupport.com,0,0,0,1,0,0,1,0,0,1,0,0
test103126.test-account.com,0,0,0,1,0,0,1,1,0,1,0,1
secure.runescape.com-ro.ru,0,0,1,2,0,0,0,1,0,1,0,0
aliah.ac.in,0,0,0,2,0,0,0,0,0,1,0,0
bony-descriptive-objective.glitch.me,0,0,0,0,0,0,0,1,0,1,0,0
evangelicalfriendsmission-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
facebook.com-marketplace-93839.mediaryte.co,0,0,1,0,0,0,0,1,0,1,0,1
mobilitemessage.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1
secure.runescape.com-vzla.ru,0,0,1,2,0,0,0,1,0,1,0,0
myparc.sharepoint.com,0,0,1,5,0,0,1,0,0,1,0,1
lakp.pl,0,0,0,1,0,0,0,0,0,1,1,1
flacland.com,0,0,1,6,0,0,0,0,0,1,0,1
vossdental.com,0,0,0,1,0,0,0,0,0,1,0,0
ipro289.com,0,0,1,3,0,0,0,0,0,1,0,1
saifmobile.com,0,0,0,1,0,0,0,0,0,1,0,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0
fra1.digitaloceanspaces.com,0,0,1,2,0,0,0,0,0,1,0,0
globailpage-prodwebex.com,0,0,0,0,0,0,1,1,0,1,0,0
seams-trio.co,0,0,1,1,0,0,0,1,0,1,0,0
dhlgpi.com,0,0,0,1,0,0,0,0,0,1,0,0
app.simplenote.com,0,0,0,2,0,0,0,0,0,1,0,0
justsayingbro.com,0,0,0,4,0,0,0,0,0,1,0,0
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1
bdsfa.sharepoint.com,0,0,1,5,0,0,1,0,0,1,0,1
homeaddresspost.website,0,0,0,1,0,0,0,0,0,1,1,1
docsharex-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1
digitalquester.com,0,0,1,3,0,0,0,0,0,1,0,0
galeano-store.com,0,0,0,2,0,0,0,1,0,1,0,1
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,0,1,0,0
drmartensmagasins.fr,0,0,0,0,0,0,0,0,0,1,0,0
r2l.com.mx,0,0,1,4,0,0,0,0,0,1,0,0
cov-settlement.co.uk,0,0,0,0,0,0,1,1,0,1,0,0
netservice-upd.tumblr.com,0,0,0,0,0,0,0,1,0,1,0,0
pastelink.net,0,0,0,1,0,0,0,0,0,0,0,0
kalea-poke.de,0,0,1,4,0,0,0,1,0,1,1,1
rakuten.co.jp.xyogo.com,0,0,0,0,0,0,0,0,0,1,0,0
updatebilling.live,0,0,1,2,0,0,0,0,0,1,1,1
ht.ly,0,0,0,1,0,0,0,0,0,1,0,1
ambientaris.com,0,0,1,2,0,0,0,0,0,1,0,0
urlz.fr,0,0,1,1,0,0,0,0,0,1,0,0
unlikejelly.com,0,0,0,0,0,0,0,0,0,1,0,0
37.59.98.31,0,0,0,0,0,0,0,0,0,1,1,1
smediaphotography.com,0,0,1,2,0,0,0,0,0,1,0,0
pourcontinueridauthenserweuronlineworking.000webhostapp.com,0,0,1,0,0,0,0,0,0,1,0,0
banco-pichincha.daoside.com,0,0,0,0,0,0,0,1,0,1,0,1
mail.igvc.link,0,0,0,1,0,0,0,0,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0
nocontent-powsrozz.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0
sfirstrepublic.coms.cso.gov.tt,0,0,0,1,0,0,0,0,0,1,1,1
aimtex.pk,0,0,1,4,0,0,0,0,0,1,1,1
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1
cortijolatapia.com,0,0,1,4,0,0,1,0,0,1,0,0
13.66.49.248,0,0,0,1,0,0,0,0,0,1,1,1
adaertyd.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1
sandbox.plantstny.com,0,0,1,3,0,0,0,0,0,1,0,0
pgmm.club,0,0,0,1,0,0,0,0,0,1,0,0
unknowndevice-confirmation.com,0,0,1,2,0,0,0,1,0,1,0,0
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
service.post.ch.customer.infos.u1294695.cp.regruhosting.ru,0,0,1,3,0,0,0,0,0,1,0,1
rotseezunft.ch.tcorner.fr,0,0,1,3,1,0,0,0,0,1,0,1
goal.com.pe,0,0,0,4,0,0,0,0,0,1,1,1
nocontent-vvvppxqo.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0
steamproxy.net,0,0,0,2,0,0,0,0,0,1,0,1
lqg8u8.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0
translate.sogoucdn.com,0,0,1,1,1,0,0,0,0,1,0,1
e4237c4e7e3671012.temporary.link,0,0,1,4,0,0,0,0,0,1,0,0
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0
danielescivoli.it,0,0,1,2,0,0,0,0,0,1,0,1
onlineactsmsbanacion.com,0,0,1,3,0,0,0,0,0,1,0,0
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1
fedner.net,0,0,0,3,0,0,0,0,0,1,0,1
bank-of-america-secure00.dns05.com,0,0,1,4,0,0,0,1,0,1,0,0
myownrecords.rocks,0,0,1,5,0,0,0,0,0,1,0,0
owl.li,0,0,0,1,0,0,0,0,0,1,1,1
dailyexclusiveoffer.com,0,0,1,3,0,0,0,0,0,1,0,0
hali-securesuite.com,0,0,0,2,0,0,0,1,0,1,0,0
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,0,1,1
joinchatgrupwhatsapp31.mrbonus.com,0,0,0,0,0,0,0,0,0,1,0,1
wp1.dkb-de.pkzyp.spectrum.myjino.ru,0,0,0,2,0,0,0,1,0,1,0,0
69.176.89.217,0,1,0,2,0,0,0,0,0,1,1,1
security-app-payee.com,0,0,0,1,0,0,0,1,0,1,0,0
paypal.com.service.id999.sorttheweb.com,0,0,1,2,0,0,0,0,0,1,0,0
vk.com,0,0,1,1,0,0,0,0,0,0,0,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0
13.66.28.137,0,0,0,2,0,0,0,0,0,1,1,1
intagrannn.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0
sportingplus.net,0,0,0,2,0,0,0,0,0,1,0,0
tranbearers.club,0,1,1,3,0,0,0,0,0,1,0,0
7847spaosuuesjq.tk,0,0,0,1,0,0,0,0,0,1,1,1
littlefoots.ru,0,0,0,1,0,0,0,0,0,1,0,1
cingular-oac.qpass.com,0,0,0,3,0,0,0,1,0,1,0,0
vilanovacenter.com,0,0,1,3,0,0,0,0,0,1,0,1
zjgsyds.cn,0,0,1,1,1,0,0,0,0,1,0,1
foliar.pl,0,0,0,4,0,0,0,0,0,1,1,1
coloradopoolcovers.com,0,0,0,2,0,0,0,0,0,1,0,0
0ad8b925.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com,0,0,1,5,0,0,0,1,0,1,0,0
grup-wa-bokep18.wikaba.com,0,0,0,1,0,0,0,1,0,1,0,0
grubwhatsapp18.mrslove.com,0,0,0,0,0,0,0,0,0,1,0,1
aliah.ac.in,0,0,0,2,0,0,0,0,0,1,0,0
webmail.credit-suisse-capital.com,0,0,0,0,0,0,0,1,0,1,0,0
watcherinsrisuk.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0
digitalflashbacks.ca,0,0,1,5,0,0,0,0,0,1,0,1
kurortnoye.com.ua,0,1,1,3,0,0,0,0,0,1,1,0
apple-bill-ref657.com,0,0,1,1,0,0,0,1,0,1,0,0
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1
detecution-security-ck33487956126895601.tk,0,0,1,1,0,0,0,1,0,1,1,1
dropboxlogonsigninxpxs.murraybridgespeedwayclub.org.au,0,0,1,1,0,0,0,0,0,1,1,1
34.228.53.85:80,0,0,1,4,0,0,0,0,0,1,1,1
payee-portal-halifax.com,0,0,0,0,0,0,1,1,0,1,0,0
observation-security-ck5124798366498636109.tk,0,0,1,1,0,0,0,1,0,1,1,1
travisusd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
dsastars.org,0,0,1,5,0,0,0,0,0,1,0,0
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0
hortipower.co.uk,0,0,1,5,0,0,0,0,0,1,0,1
paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se,0,0,1,1,0,0,0,1,0,1,0,1
dev.azmssp.com,0,0,1,3,0,0,0,0,0,1,0,1
littlefoots.ru:443,0,0,1,1,0,0,0,0,0,1,1,1
marisaprieto.es,0,0,1,3,0,0,0,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0
anazonsvip.com,0,1,0,1,0,0,0,0,0,1,0,0
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1
digitalflashbacks.ca,0,0,1,5,0,0,0,0,0,1,0,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0
whereinisrael.com,0,0,1,1,0,0,0,0,0,1,0,1
osh11.labour.go.th,0,0,1,4,0,0,0,0,0,1,1,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0
sites.google.com,0,0,0,2,0,0,0,0,0,1,0,0
topmarketingnetwork.com,0,0,0,2,0,0,0,0,0,1,0,1
betasus26.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1
conteudoprodaisystringer.com,0,0,1,3,0,0,0,0,0,1,0,0
digitalflashbacks.ca,0,0,1,5,0,0,0,0,0,1,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1
marketvit.by,0,0,1,6,0,0,0,0,0,1,0,0
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1
certifica-montepaschii.com,0,0,0,1,0,0,0,1,0,1,0,0
groupwhatsappbokp.wikaba.com,0,0,0,0,0,0,0,0,0,1,0,0
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,4,0,0,0,1,0,1,0,0
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1
tiendaunikas.com,0,0,0,1,0,0,0,0,0,1,0,1
souaxwaoh.myfreesites.net,0,0,0,0,0,0,0,0,0,1,0,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
atagucsea.com,0,0,1,5,0,0,0,0,0,1,0,0
13.66.28.137,0,0,0,2,0,0,0,0,0,1,1,1
anmeldung-dkb.com,0,0,0,1,0,0,0,1,0,1,0,0
3no.ro,0,0,0,1,0,0,0,0,0,1,0,0
gwisalltrack.com,0,0,1,2,0,0,0,0,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0
grupbokepterhotindonesia.zzux.com,0,0,1,1,0,0,1,0,0,1,0,0
switch.com.kw,0,0,0,1,0,0,0,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0
mysimsupport.com,0,0,0,0,0,0,1,0,0,1,0,0
haliuk-secure-device.com,0,0,0,0,0,0,0,1,0,1,0,0
clickent.co.jp,0,0,0,1,0,0,1,0,0,1,1,1
natwest.personal-login-online.com,0,0,0,0,0,0,0,1,0,1,0,0
smarttechmarketing.com,0,1,1,1,0,0,0,0,0,1,0,0
claimtaxref.com,0,0,0,0,0,0,0,0,0,1,0,0
woodtorch.com,0,0,0,1,0,0,0,0,0,1,0,0
dofus-eventoffi.com,0,0,0,0,0,0,0,1,0,1,0,1
heylink.me,0,0,0,1,0,0,0,0,0,0,0,0
rusticscapes.com,0,0,1,3,0,0,0,0,0,1,0,1
ht.ly,0,0,0,1,0,0,0,0,0,1,0,1
ht.ly,0,0,0,1,0,0,0,0,0,1,0,1
doclab-console-auth.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1
services.runescape.com-oc.ru,0,0,1,2,0,0,0,1,0,1,0,0
epicgames-eisb0erg.ml,0,0,0,0,0,0,0,1,0,1,1,1
royalmail-missed.com,0,0,1,1,0,0,0,1,0,1,0,0
content43532522.texservis.su,0,0,1,1,0,0,0,0,0,1,0,0
s.free.fr,0,0,0,1,0,0,0,0,0,1,0,0
storage.cloud.google.com,0,1,1,2,0,0,1,0,0,1,0,0
procurement.mcot.net,0,0,0,2,0,0,0,0,0,1,0,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0
atefnet.com,0,0,1,7,0,0,1,0,0,1,0,1
findurway.tech,0,0,0,2,0,0,0,0,0,1,0,0
13.77.202.61,0,0,0,2,0,0,0,0,0,1,1,1
fundacionpares.cl,0,0,0,1,0,0,0,0,0,1,0,0
interbank-pe.webmovilhome.com,0,0,0,0,0,0,0,1,0,1,0,0
brighant.com,0,0,0,1,0,0,1,0,0,1,0,0
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1
ephcoplaza.ga,0,0,0,1,0,0,0,0,0,1,1,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1
evernote.com,0,0,1,5,0,0,0,0,0,0,0,0
lycar.org.cn,0,0,1,3,1,0,0,0,0,1,0,0
nocontent-vnqlnxry.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0
heylink.me,0,0,0,1,0,0,0,0,0,0,0,0
xj33s.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1
sharelink.sn.am,0,0,0,1,0,0,0,0,0,1,1,1
atagucsea.com,0,0,1,5,0,0,0,0,0,1,0,0
estudiomaskin.com,0,0,1,4,0,0,0,0,0,1,0,0
accounts.sanpchat.com.ghasalah.com,0,0,0,0,0,0,1,0,0,1,0,0
indenizonpolareted.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1
newlifeschooloftheology.com,0,0,1,3,0,0,0,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0
hdmediahub.club,0,0,1,4,0,0,0,0,0,1,0,1
windowcleaningny.org,0,0,1,2,0,0,0,0,0,1,0,0
tsuzuki.co.id,0,0,0,3,0,0,0,0,0,1,0,0
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1
taijishentie.com,0,0,1,2,0,0,0,0,0,1,0,0
creativecombat.com,0,0,1,4,0,0,1,0,0,1,0,0
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,0
nabacc.com,0,0,0,0,0,0,0,0,0,1,0,1
passionfruit4576261.brizy.site,0,0,0,0,0,0,0,0,0,1,1,1
edoism.com,0,0,0,4,0,0,0,0,0,1,0,0
supportid-myee.com,0,0,0,1,0,0,0,1,0,1,0,0
twistedmesses-vape-update-ternew-good.my.id,0,0,0,0,0,0,0,1,0,1,0,0
301.es,0,1,1,0,1,0,0,0,0,1,1,1
rksoftsoftwares.com.br,0,0,0,1,0,0,0,0,0,1,1,0
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
bpaedu.com,0,0,0,2,0,0,0,0,0,1,0,0
bigirsrefund.com,0,0,0,1,0,0,0,0,0,1,0,0
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0
sieck-kuehlsysteme.de,0,1,1,4,0,0,0,1,0,1,1,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
caab.ro,0,0,1,4,0,0,0,0,0,1,0,1
prettypugpuppies.com,0,0,1,1,0,0,0,0,0,1,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0
billing-my-ee.com,0,0,0,0,0,0,0,1,0,1,0,0
loydsbank.co.uk-deregister.net,0,0,0,1,0,0,0,1,0,1,0,0
deny-application-access.com,0,0,0,0,0,0,0,1,0,1,0,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0
mcelman.com,0,0,1,7,0,0,0,0,0,1,0,0
secure-halifax-device.com,0,0,0,0,0,0,0,1,0,1,0,0
organicmanure.in,0,0,0,1,0,0,0,0,0,1,0,1
ia801506.us.archive.org,0,0,1,4,0,0,0,0,0,1,0,0
runescape.com-q.ru,0,0,0,0,0,0,0,1,0,1,0,1
lloyds-uk-bank.com,0,0,0,1,0,0,0,1,0,1,0,0
tanias-accounting.co.za,0,0,1,4,0,0,0,1,0,1,1,1
felippealfredo.com,0,0,1,8,0,0,0,0,0,1,0,0
alicetruecolors.com.mx,0,0,0,1,0,0,0,0,0,1,0,0
3wondersexpeditions.com,0,0,0,1,0,0,0,0,0,1,0,0
alquileres.com.py,0,0,1,3,0,0,0,0,0,1,1,1
mpsdevice.com,0,0,0,1,0,0,0,0,0,1,0,0
packssrl.com.ar,0,1,1,2,1,0,0,0,0,1,1,0
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,0,0
fcecoon4.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0
payeeconfirmation-lloydbank.com,0,0,0,0,0,0,0,1,0,1,0,0
dhlgpi.com,0,0,0,1,0,0,0,0,0,1,0,0
noutbookofff.ru,0,0,0,2,0,0,0,0,0,1,0,0
trustedlegal.staging.wpengine.com,0,0,1,2,0,0,0,0,0,1,0,0
s.id,0,0,0,1,0,0,0,0,0,0,0,0
forms.gle,0,0,0,1,0,0,0,0,0,0,1,1
ftp.warfacebonus.hop.ru,0,0,0,0,0,0,0,0,0,1,0,0
politiqueijo.com,0,0,1,6,0,0,0,0,0,1,0,0
alpinemountaingear.com.np,0,0,1,4,0,0,0,0,0,1,1,1
rb.gy,0,0,0,1,0,0,0,0,0,0,0,0
studentpower.com,0,0,1,3,0,0,0,0,0,1,0,0
doctricant.com,0,0,1,2,0,0,1,0,0,1,0,1
cafeh.ie,0,0,1,2,0,0,0,0,0,1,1,1
holatoronto.com,0,0,1,3,0,0,0,0,0,1,0,0
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,3,0,0,0,1,0,1,0,0
hualish01.com,0,0,1,6,0,0,0,0,0,1,0,1
offersforbrands.com,0,0,1,1,0,0,0,0,0,1,0,1
vieuxshack.com,0,0,1,3,0,0,0,0,0,1,0,0
atualizarcartao.kinghost.net,0,0,0,0,0,0,0,0,0,1,0,0
jujo00obo2o234ungd3t8qjfcjrs3o6k-a-sites-opensocial.googleusercontent.com,0,0,1,2,1,0,1,1,0,1,0,0
cvaa.jointroof.link,0,0,0,1,0,0,0,0,0,1,0,0
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0
coral-candle-atrociraptor.glitch.me,0,0,0,0,0,0,0,1,0,1,0,0
new-control-pamis.com,0,0,0,0,0,0,0,1,0,1,0,0
attemplate.com,0,0,1,2,0,0,0,0,0,1,0,1
baseconsultasia.com,0,0,1,3,0,0,0,0,0,1,0,0
paksarhadgoods.duskypot.com,0,1,1,4,0,0,1,0,0,1,0,0
vkaktivations23.bos.ru,0,0,0,0,0,0,0,0,0,1,0,1
prizeconsultancy.in,0,0,1,4,0,0,0,0,0,1,0,1
paws.org.au,0,0,1,9,0,0,0,0,0,1,1,1
tpsfu.org.tw,0,0,0,3,0,0,0,0,0,1,0,0
ryanhcollier.com,0,0,1,7,0,0,0,0,0,1,0,0
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1
enext.mn,0,0,1,3,0,0,0,0,0,1,0,1
puntaarenas.cl,0,0,1,3,0,0,0,0,0,1,0,0
ecgcontabil.com.br,0,0,0,1,0,0,0,0,0,1,1,1
assnat.cm,0,0,1,5,0,0,0,0,0,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1
185.177.54.9,0,0,0,3,0,0,0,0,0,1,1,1
045b66e.wcomhost.com,0,0,1,5,0,0,1,0,0,1,0,0
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0
brigida_cossette.gitlab.io,0,0,1,2,0,0,0,0,0,1,1,1
lojaceleste.com,0,0,0,0,0,0,0,0,0,1,0,1
off-site-pascal.000webhostapp.com,0,0,1,4,0,0,0,1,0,1,0,0
updatebilling.live,0,0,0,0,0,0,0,0,0,1,1,1
bimengmy.com,0,0,0,0,0,0,0,0,0,1,0,0
verf-ltdpay.solde-confirmation.ltd,0,0,0,1,0,0,0,1,0,1,1,1
paiement.ovhcloud1.com-4bcc520d.metodoeditions.com,0,0,1,1,0,0,0,1,0,1,0,1
thefocaltherapyfoundation.org,0,0,1,3,0,0,0,0,0,1,0,0
naturblog.es,0,0,1,6,0,0,0,0,0,1,1,1
medicarespro.buzz,0,0,1,1,0,0,0,0,0,1,0,0
13.66.28.137,0,0,1,2,1,0,0,0,0,1,1,1
gkigqoz1u3mxphqsckqkxr8k3mbnmuk-com.cf,0,0,0,0,0,0,0,1,0,1,1,1
umbrellacorp.id,0,0,1,2,0,0,0,0,0,1,0,1
stolizaparketa.ru,0,0,1,6,0,0,0,0,0,1,0,0
digitalflashbacks.ca,0,0,1,3,0,0,0,0,0,1,0,1
wallieget.com,0,0,0,3,0,0,1,0,0,1,0,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1
ojnw.app.link,0,0,1,1,0,0,0,0,0,1,0,0
atc-ph.com,0,0,0,2,0,0,0,1,0,1,0,1
authorise-thisdevice.com,0,0,0,0,0,0,0,1,0,1,0,0
securedallinformeansalot.com,0,0,1,3,0,0,1,0,0,1,0,0
thepaperdesign.com,0,0,0,1,0,0,0,0,0,1,0,0
portaltransaccionalclavedinamicaseguridadbancaria.burrow.io,0,0,1,5,0,0,0,0,0,1,0,0
xh13v.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1
eproxy.pusan.ac.kr,0,0,1,1,1,0,0,0,0,1,0,0
saar05-leichtathletik.de,0,0,1,3,0,0,0,1,0,1,1,1
joinngrubwa.itsaol.com,0,0,0,0,0,0,0,0,0,1,0,0
savana-restaurant.com,0,0,1,5,0,0,1,1,0,1,0,1
testenglish.club,0,0,0,2,0,0,0,0,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0
s.id,0,0,0,1,0,0,0,0,0,0,0,0
07dd96.htmlcomponentservice.com,0,0,1,1,0,0,0,0,0,1,0,0
123formbuilder.com,0,0,0,2,0,0,0,0,0,0,0,0
workprotocoles-com.webs.com,0,0,0,0,0,0,0,1,0,1,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1
storibookphotography.com,0,0,0,2,0,0,0,0,0,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1
amazon-check-co-jp.d9e.top,0,0,0,0,0,0,0,1,0,1,0,0
twtr.to,0,0,1,1,0,0,0,0,0,1,1,1
columbiaps-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1
rd8um.app.link,0,0,0,1,0,0,0,0,0,1,0,0
app-netfliix.u1239489.cp.regruhosting.ru,0,0,1,4,0,0,0,1,0,1,0,1
wildcard.f45t.com,0,0,0,1,0,0,1,0,0,1,0,0
lakurenten.relikutenda.top,0,0,0,0,0,0,0,0,0,1,0,0
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0
puffing.com.pk,0,0,1,3,0,0,0,0,0,1,1,1
r3g34.fra1.digitaloceanspaces.com,0,0,1,1,0,0,0,0,0,1,0,0
xhsl1.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1
realrenderstudio.it,0,0,0,1,0,0,0,0,0,1,0,0
payee.id,0,0,0,1,0,0,0,0,0,1,0,0
groovy-caterwauling-broker.glitch.me,0,1,1,0,0,0,1,1,0,1,0,0
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1
byoko.co.kr,0,0,0,2,0,0,0,0,0,1,0,0
lloydsbank.login-personal-devices.com,0,0,0,0,0,0,0,1,0,1,0,0
40.86.247.248,0,0,0,2,0,0,0,0,0,1,1,1
payeeconfirmation-lloydbank.com,0,0,0,1,0,0,0,1,0,1,0,0
form.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1
atagucsea.com,0,0,1,5,0,0,0,0,0,1,0,0
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1
docsharex-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1
xjm7s.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1
alfredtalkelogisticservices-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1
avadvertising.in,0,0,1,4,0,0,0,0,0,1,0,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1
mobile-srftoken-benutzername.de,0,0,1,1,0,0,0,1,0,1,1,1
kelpiesinc.com,0,0,0,1,0,0,0,0,0,1,0,0
recovery-it-19966486547863125.tk,0,0,1,1,0,0,0,1,0,1,1,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,0,1,1
dezmed.ru,0,1,1,18,0,0,0,0,0,1,0,0
rioverdepar.com.br,0,0,1,3,0,0,0,0,0,1,1,1
wonderful.gr,0,1,1,3,0,0,0,0,0,1,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0
ionos.de.kundeserver6.gateway43.saintmary.cl,0,0,1,1,0,0,0,0,0,1,0,1
47.88.76.58,0,0,1,3,1,0,0,0,0,1,1,1
fairauditors.com,0,0,0,1,0,0,0,0,0,1,0,0
rajwebtechnology.com,0,0,0,2,0,0,0,0,0,1,0,1
