Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,Label
austriaunicredit.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,1
gkjx168.com,0,0,1,1,0,0,0,0,0,1,0,1,1
xn--bankofmerca-3ij68171c.vg,0,0,0,0,0,0,0,1,0,1,1,1,1
triconville.com,0,0,0,2,0,0,0,0,0,1,0,0,1
voipoid.com,0,0,0,1,0,0,0,0,0,1,0,0,1
metalfarb.com.br,0,0,1,3,0,0,0,0,0,1,1,0,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,5,0,0,0,1,0,1,0,0,1
paxfulloffer.com,0,0,0,0,0,0,0,0,0,1,0,0,1
hotelbellevuecachan.com,0,0,0,2,0,0,0,0,0,1,0,1,1
greteldeblock.com,0,0,1,7,0,0,0,0,0,1,0,1,1
outlookhelpdesk.activehosted.com,0,0,0,1,0,0,0,0,0,1,0,0,1
studentpower.com,0,0,0,1,0,0,0,0,0,1,0,0,1
flax-industrious-quail.glitch.me,0,1,1,0,0,0,0,1,0,1,0,0,1
coinly.cz,0,0,1,2,0,0,0,0,0,1,0,1,1
nozed-uname.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1
web1577.webbox444.server-home.org,0,0,1,1,0,0,0,1,0,1,0,1,1
dallascarcrashlawyer.com,0,0,1,4,0,0,0,0,0,1,0,1,1
complaint-vk.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
simp.ly,0,0,0,2,0,0,0,0,0,1,0,0,1
nocontent-eqmzdzcl.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0,1
coopfinancierapromerica.com,0,0,0,0,0,0,0,0,0,1,0,1,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
45.238.23.82,0,0,0,1,0,0,0,0,0,1,1,1,1
promehedinti.ro,0,0,0,6,0,0,0,0,0,1,0,0,1
u.to,0,0,0,1,0,0,1,0,0,0,1,1,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
lakytaen.relaopoku.top,0,0,0,0,0,0,1,0,0,1,0,0,1
gouv-impot.cemerbas.com,0,0,0,0,0,0,0,1,0,1,0,0,1
soo.gd,0,0,0,1,0,0,0,0,0,1,1,1,1
vanmarckegroup-my.sharepoint.com,0,0,0,0,0,0,1,1,0,1,0,1,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1,1
bit.do,0,0,0,1,0,0,1,0,0,1,0,0,1
my3-billing-info.com,0,0,0,0,0,0,0,1,0,1,0,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
verarkargo.com,0,1,1,2,0,0,0,0,0,1,0,0,1
manidhara.com,0,0,1,7,0,0,0,0,0,1,0,0,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
mistimbas.com,0,0,0,1,0,0,0,0,0,1,0,0,1
confirm-your-new-payee.com,0,0,0,0,0,0,0,1,0,1,0,0,1
rolasellsrealestate.com,0,0,0,2,0,0,0,0,0,1,0,0,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,0,0,0,0,1,0,1,0,0,1
cache.nebula.phx3.secureserver.net,0,0,1,2,0,0,0,0,0,1,0,0,1
gkjx168.com,0,0,1,1,0,0,0,0,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
goal.com.pe,0,0,1,5,0,0,0,0,0,1,1,1,1
pastelink.net,0,0,0,1,0,0,0,0,0,0,0,0,1
34.237.242.35.bc.googleusercontent.com,0,0,1,4,0,0,1,0,0,1,0,0,1
free-data12.cf,0,0,0,1,0,0,0,1,0,1,1,1,1
copyright-feedback.support,0,0,0,0,0,0,0,1,0,1,0,1,1
paypal-rimborso.com,0,0,0,0,0,0,0,1,0,1,0,1,1
facebook.bozzonmx.com,0,0,0,1,0,0,1,0,0,1,0,1,1
livingwagenyc.org,0,0,1,4,0,0,0,0,0,1,0,0,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
emailmarketing.locaweb.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1,1
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1,1
generaloutlookverification.site.bm,0,0,0,0,0,0,0,0,0,1,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
ambrosecourt.com,0,0,0,3,0,0,1,0,0,1,0,1,1
alert-weblntesa.com,0,0,0,0,0,0,0,1,0,1,0,0,1
30ywc.codesandbox.io,0,0,0,0,0,0,0,0,0,1,0,0,1
fr.imsly.com,0,0,1,2,0,0,0,0,0,1,0,0,1
xj45g.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
biolinky.co,0,0,0,1,0,0,0,0,0,0,0,0,1
gkjx168.com,0,0,1,1,0,0,0,0,0,1,0,1,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
dezmed.ru,0,1,1,18,0,0,0,0,0,1,0,0,1
sagehelp77.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
galen.co.ke,0,0,1,7,0,0,0,0,0,1,1,1,1
unauthorised-request.com,0,0,0,1,0,0,1,1,0,1,0,0,1
aomuabinhtien.com,0,0,1,5,0,0,0,0,0,1,0,0,1
egyptmovingfurniture.com,0,0,1,4,0,0,0,0,0,1,0,1,1
ersfilter-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1,1
clik-atualize.com,0,0,0,0,0,0,0,1,0,1,0,0,1
ebay.luxrealtyllc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
mail.miuchanacozinha.com.br,0,0,1,3,0,0,0,0,0,1,1,0,1
nra.gov.np,0,0,1,4,0,0,0,0,0,1,1,1,1
digitalflashbacks.ca,0,0,1,5,0,0,0,0,0,1,0,1,1
la-source-interieure.eu,0,0,0,3,0,0,0,1,0,1,1,1,1
finhive.net,0,0,1,4,0,0,0,0,0,1,0,0,1
xrxhl.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
corporacionplaneta.com,0,0,0,2,0,0,0,0,0,1,0,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
clevelandbrowne.com,0,0,1,1,0,0,0,0,0,1,0,0,1
emigratingtothesun.com,0,1,1,3,0,0,1,0,0,1,0,0,1
newsopedia.demolook.in,0,1,1,5,0,0,0,0,0,1,0,0,1
kashmir-packages.com,0,0,1,3,0,0,0,1,0,1,0,1,1
accorservorg.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1
propspark.com,0,0,0,1,0,0,0,0,0,1,0,0,1
flavena.co.rs,0,0,0,1,0,0,0,0,0,1,1,1,1
myhashtoken.top,0,0,0,0,0,0,0,0,0,1,0,0,1
captadores.wwf.cl,0,0,1,4,0,0,0,0,0,1,0,0,1
theumashow.com,0,0,1,2,0,0,0,0,0,1,0,0,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1,1
nutriti-on.com,0,0,1,5,0,0,0,1,0,1,0,1,1
vn.ukrstat.gov.ua,0,0,1,4,0,0,0,0,0,1,1,1,1
whatsapp-grupvip33.ezua.com,0,0,0,0,0,0,0,1,0,1,0,1,1
rajwebtechnology.com,0,0,0,3,0,0,0,0,0,1,0,1,1
201.182.212.21,0,0,0,0,0,0,0,0,0,1,1,0,1
docsharex-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1,1
edtech.mybusybee.net,0,1,1,1,0,0,0,0,0,1,0,1,1
loydsbank.co.uk-app.org,0,0,0,1,0,0,0,1,0,1,0,0,1
vugnovulme.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1,1
exodus-staking.web.app,0,0,0,0,0,0,0,1,0,1,0,0,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,1,0,1,1
unauthorise-mobilepayee.com,0,0,0,0,0,0,0,1,0,1,0,0,1
generalinclude.com,0,0,1,3,0,0,0,0,0,1,0,1,1
directionroyalty.com,0,1,1,3,0,0,0,0,0,1,0,0,1
208.82.115.230,0,0,0,4,0,0,0,0,0,1,0,1,1
pubgmbest15.com,0,0,0,0,0,0,0,0,0,1,0,0,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0,1
corinnakegel.com,0,0,1,2,0,0,0,0,0,1,0,0,1
advokatsf-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0,1
cleanupcongresspac.com,0,0,0,2,0,0,0,0,0,1,0,0,1
intellectechinc.co.uk,0,1,1,2,0,0,0,0,0,1,0,1,1
139.191.122.34.bc.googleusercontent.com,0,0,1,3,0,0,1,0,0,1,0,0,1
rakutoen-9ny4.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
org-nr.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
livenmitac-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
olxlivrare.info,0,0,0,0,0,0,0,0,0,1,0,0,1
sribanks.com,0,0,1,4,0,0,0,0,0,1,0,0,1
smmsvocal.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1
accareindia.com,0,0,1,6,0,0,0,0,0,1,0,1,1
app.box.com,0,0,1,2,0,0,1,0,0,1,0,0,1
irskgov.com,0,0,0,0,0,0,0,0,0,1,0,0,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
aladdinstar.com,0,0,0,1,0,0,0,0,0,1,0,1,1
pay-today.cc,0,0,0,1,0,0,0,1,0,1,0,1,1
pastelink.net,0,0,0,1,0,0,0,0,0,0,0,0,1
vieuxshack.com,0,0,1,3,0,0,0,0,0,1,0,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
sieck-kuehlsysteme.de,0,1,1,4,0,0,0,1,0,1,1,1,1
xrx6r.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
alshimaltech.com,0,0,1,5,0,0,0,0,0,1,0,0,1
azmobile.club,0,0,1,2,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
pastelink.net,0,0,0,1,0,0,0,0,0,0,0,0,1
5x726-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,0,1
pomoc.o2.pl,0,0,0,1,0,0,0,0,0,1,0,0,1
facebook.bahitom.com,0,0,0,1,0,0,0,0,0,1,0,0,1
windstudio.com.co,0,1,1,3,0,0,0,0,0,1,0,0,1
zeebracross.com,0,0,0,2,0,0,0,0,0,1,0,0,1
secure279.inmotionhosting.com,0,1,1,3,0,0,0,0,0,1,0,0,1
professionalindemnityinsurance.com.mt,0,1,1,4,0,0,0,0,0,1,1,1,1
f6fr7.codesandbox.io,0,0,0,0,0,0,0,0,0,1,0,0,1
services.runescape.com-oc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
pairing-alert.link,0,0,0,1,0,0,0,1,0,1,0,0,1
assessoria-finan.webnode.pt,0,0,0,0,0,0,0,1,0,1,1,1,1
dba.dk.erhverv-annonce-315732.art,0,0,0,0,0,0,0,1,0,1,0,0,1
rakutoen-zdhf.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,0,1,0,0,1
lightlink.com.cn,0,0,1,5,0,0,0,0,0,1,0,0,1
evernote.com,0,0,1,4,0,0,0,0,0,0,0,0,1
s.id,0,0,0,1,0,0,0,0,0,0,0,0,1
sribanks.com,0,0,1,4,0,0,0,0,0,1,0,0,1
simp.ly,0,0,0,2,0,0,0,0,0,1,0,0,1
grupwhatsapp2.qpoe.com,0,0,0,0,0,0,0,0,0,1,0,0,1
wsxwaaaa.web.app,0,0,0,0,0,0,0,0,0,1,0,0,1
casafruela.com,0,0,0,2,0,0,0,0,0,1,0,1,1
instagram.hop.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
mycoerver.es,0,0,1,3,0,0,0,0,0,1,1,1,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,4,0,0,0,1,0,1,0,0,1
suspfacebookcom-25623011.nightaway.ca,0,0,1,1,0,0,0,1,0,1,0,0,1
creativecombat.com,0,1,1,4,0,0,1,0,0,1,0,0,1
148.66.24.187,0,1,1,2,0,0,0,0,0,1,1,1,1
gruposcherman.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,0,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
antommaths.com,0,0,1,6,0,0,0,0,0,1,0,1,1
klveiculosmontealto.com.br,0,0,0,1,0,0,0,0,0,1,1,0,1
ow.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
rakutoen-g3uy.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
justuskennelclub.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
genie-alba.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1
xjupq.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
Deregister-unverified-seclloyd.com,0,0,0,0,0,0,0,1,0,1,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
rcsdeliveryservice.com,0,0,0,2,0,0,0,0,0,1,0,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
7847spaosuuesjq.tk,0,0,0,1,0,0,0,0,0,1,1,1,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
cincinnatl-test.ebpages.com,0,1,1,1,0,0,0,1,0,1,0,0,1
ilizyonmimarlik.com,0,0,0,2,1,0,0,0,0,1,0,1,1
ns3pssionntngoal.app.link,0,0,0,1,0,0,0,0,0,1,0,0,1
mauriciomosse.com.ar,0,0,0,2,0,0,0,0,0,1,1,0,1
q06huk.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0,1
rules.fbcom-mg3vvgw7j.darryl-siemreap.info,0,0,1,1,0,0,0,1,0,1,0,1,1
vocalcoachingbysloane.com,0,0,0,0,0,0,0,0,0,1,0,0,1
sassosassino420.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,0,1
presbyterian-park.azurewebsites.net,0,0,1,4,0,0,0,1,1,1,1,1,1
redirecting-55f01.web.app,0,1,1,2,0,0,0,1,0,1,0,0,1
verify.chase.billing.info.igualdad.cl,0,0,0,0,0,0,0,0,0,1,0,0,1
mzecz.webeden.co.uk,0,0,0,0,0,0,0,0,0,1,0,0,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
novinroyapolymer.com,0,0,0,0,0,0,0,0,0,1,0,0,1
rakutoen-pr9m.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
13.66.28.137,0,0,1,2,1,0,0,0,0,1,1,1,1
mydoccare.com,0,0,1,14,0,0,0,0,0,1,0,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
umbrellacorp.id,0,0,0,2,0,0,0,0,0,1,0,1,1
gkjx168.com,0,0,1,1,0,0,0,0,0,1,0,1,1
newboi365onlineupdate.com,0,0,0,0,0,0,0,0,0,1,0,0,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,0,1,0,1,1
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1,1
web-caixaeconomicafederal.japanwest.cloudapp.azure.com,0,0,1,4,0,0,0,1,0,1,0,0,1
signin-eday.edayisapidll.net,0,0,1,1,0,0,0,1,0,1,0,0,1
139.191.122.34.bc.googleusercontent.com,0,0,1,3,0,0,1,0,0,1,0,0,1
xrx6r.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1,1
alert-directonline.co.uk,0,0,0,1,0,0,0,1,0,1,0,0,1
hikari-laboratories.com,0,0,0,2,0,0,0,1,0,1,0,1,1
krieagle.com,0,0,0,2,0,0,0,0,0,1,0,0,1
arigalvanizados.com.ar,0,1,1,0,0,0,0,0,0,1,1,1,1
albel.intnet.mu,0,0,0,2,0,0,0,0,0,1,0,0,1
cocobays.vn,0,0,0,4,0,0,0,0,0,1,1,1,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,0,0,1
scriptfreefire32.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
addfllwr.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
solobuenasideas.com,0,0,1,1,0,0,0,0,0,1,0,1,1
moracantik.com,0,0,0,0,0,0,0,0,0,1,0,0,1
facebooklogin1111.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
reservation-ouicar.com,0,0,0,1,0,0,0,1,0,1,0,0,1
enorma.is,0,0,1,7,0,0,0,0,0,1,1,0,1
gruposcherman.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,0,1
off-site-pascal.000webhostapp.com,0,0,1,4,0,0,0,1,0,1,0,0,1
twyr.associateneed.link,0,0,0,1,0,0,0,0,0,1,0,0,1
alquilervillora.net,0,1,1,2,0,0,0,0,0,1,0,0,1
zjgsyds.cn,0,0,1,1,1,0,0,0,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,2,0,0,0,1,1,1,1,1,1
amidabuli.com,0,0,0,0,0,0,0,0,0,1,0,1,1
dologin.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1,1
chevreriepierrealaya.fr,0,0,1,4,0,0,0,0,0,1,0,0,1
ipro289.com,0,0,1,3,0,0,0,0,0,1,0,1,1
sistelti.com,0,0,1,3,0,0,0,0,0,1,0,0,1
j.mp,0,0,0,1,0,0,1,0,0,1,1,1,1
mybigfatlistbuilder.com,0,0,0,3,0,0,0,0,0,1,0,0,1
netflix-appl.com,0,0,0,0,0,0,0,1,0,1,0,0,1
creditiperhabbogratissicuro100.blogspot.it,0,0,1,3,0,0,0,0,0,1,1,1,1
secure273.inmotionhosting.com,0,0,1,7,0,0,0,0,0,1,0,0,1
applepay-mania.com,0,0,0,0,0,0,0,1,0,1,0,0,1
docsharex-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,1
kuberavc.com,0,0,0,1,0,0,0,0,0,1,0,0,1
ebay.hvacmania.com,0,0,1,3,0,0,0,0,0,1,0,1,1
legendtitleagency.com,0,0,0,1,0,0,0,0,0,1,0,0,1
succinct-ambiguous-louse.glitch.me,0,0,0,0,0,0,0,1,0,1,0,0,1
digitalflashbacks.ca,0,0,1,5,0,0,0,0,0,1,0,1,1
lbcpzonasegurabeta.rf.gd,0,0,0,0,0,0,0,0,0,1,1,1,1
icloud.auth-lock.com,0,0,0,1,0,0,0,1,0,1,0,0,1
rules.fbcom-bwvfdnk1r.darryl-siemreap.info,0,0,1,1,0,0,0,1,0,1,0,1,1
recovery-it-19966486547863128.tk,0,0,1,1,0,0,0,1,0,1,1,1,1
datphong.iae.edu.vn,0,1,1,3,0,0,0,0,0,1,1,1,1
con-firma.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1
fundasyrian.com,0,0,0,2,0,0,0,0,0,1,0,1,1
security.hs-secureonline.com,0,0,0,0,0,0,0,1,0,1,0,0,1
mail-deliveries-uk.support,0,0,1,2,0,0,0,1,0,1,0,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
marketing-sense.co.uk,0,0,0,1,0,0,0,1,0,1,0,0,1
xjupq.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
clubeamigosdopedrosegundo.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1
att-servermail.com,0,0,0,0,0,0,0,1,0,1,0,0,1
mcelman.com,0,0,1,7,0,0,0,0,0,1,0,0,1
bestwebfun.com,0,0,0,2,0,0,0,0,0,1,0,1,1
gilmerisd-authet.ml,0,0,0,0,0,0,0,1,0,1,1,1,1
medamiaudette.getenjoyment.net,0,0,0,0,0,0,0,0,0,1,0,1,1
account.instagramfacebook.click,0,0,0,1,0,0,0,0,0,1,1,1,1
signin.eday.co.uk.ws.eayisapi.dllsigninusingssl.x3kv5ih4eztuygpnik3rbojeqzos2c.portondeguadarrama.com,0,0,1,1,0,0,0,0,0,1,0,1,1
xn--wwwbn-681b.com,0,0,1,4,0,0,0,1,0,1,0,0,1
golfballsonline.com,0,0,1,3,0,0,0,0,0,1,0,0,1
ww17.paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us,0,0,1,3,0,0,0,0,0,1,0,0,1
angebote-d15b5db6a5f2.com,0,0,0,1,0,0,0,1,0,1,0,0,1
miamommy.com,0,0,1,5,0,0,0,0,0,1,0,1,1
tsayfcg-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
doclab-console-auth.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
lihjjxcasds.muiasdzxcd.top,0,0,0,0,0,0,0,0,0,1,0,0,1
sandbox.plantstny.com,0,0,1,3,0,0,0,0,0,1,0,0,1
ebay.negative-user-ratings.xyz,0,0,1,1,0,0,0,1,0,1,0,0,1
camaieufr.commander1.com,0,0,1,1,0,0,0,0,0,1,0,0,1
utilizzamps.com,0,0,0,0,0,0,0,0,0,1,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,1
foxxdonsports.com,0,0,1,2,0,0,0,0,0,1,0,0,1
bitly.com,0,0,0,1,0,0,1,0,0,0,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
startseite-verden.de,0,0,0,0,0,0,0,1,0,1,1,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
careycapital.net,0,0,0,2,0,0,0,0,0,1,0,1,1
vocalelogin3.wixsite.com,0,0,0,1,0,0,0,0,0,1,0,1,1
rakutoen-8cdm.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
omsd-igniteii.gq,0,0,0,0,0,0,0,1,0,1,1,1,1
onlinesharepoint.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,1
midyatmimaritas.com,0,0,1,5,0,0,0,0,0,1,0,1,1
nw-securedfailure.com,0,0,0,0,0,0,0,1,0,1,0,0,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
thousandscolors.com,0,0,1,4,0,0,0,0,0,1,0,1,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
vieuxshack.com,0,0,1,4,0,0,0,0,0,1,0,0,1
commentparadox.com,0,0,0,3,0,0,1,0,0,1,0,1,1
ebay.greenusallc.com,0,0,1,3,0,0,0,0,0,1,0,0,1
changeinformation.underamazon.xyz,0,0,0,0,0,0,0,0,0,1,0,0,1
ebay.yellow4low.com,0,0,1,3,0,0,0,0,0,1,0,1,1
mymp3remix.in,0,0,1,2,0,0,0,0,0,1,0,1,1
eliotecae-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
yourcashbackplus.co.uk,0,1,1,2,0,0,0,0,0,1,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,1,1
soysodimac.estudiarfacil.com,0,0,1,1,0,0,0,0,0,1,0,0,1
soo.gd,0,0,0,1,0,0,0,0,0,1,1,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
agri72.fr,0,0,1,5,0,0,0,0,0,1,0,1,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
tricksiest-steeple.000webhostapp.com,0,0,1,1,0,0,0,1,0,1,0,0,1
ebay.portlibertecontractor.com,0,0,1,3,0,0,0,0,0,1,0,0,1
800emailsupport.com,0,0,0,0,0,0,1,0,0,1,0,0,1
connexion-informations.com,0,0,1,3,0,0,0,1,0,1,0,0,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
altaibalance.buzz,0,0,1,1,0,0,0,0,0,1,0,0,1
westportvillagegallery.com,0,0,0,0,0,0,0,0,0,1,0,0,1
whatsappinvitegroups.sexidude.com,0,0,0,0,0,0,0,0,0,1,0,0,1
lombard11.eu,0,0,0,1,0,0,0,0,0,1,1,1,1
maheshvalue.net,0,0,1,11,0,0,0,0,0,1,0,0,1
moi.gov.ly,0,0,1,2,0,0,0,0,0,1,0,0,1
blusyne.lt,0,0,1,9,0,0,0,0,0,1,1,1,1
toanhoc247.edu.vn,0,0,1,5,0,0,0,0,0,1,1,1,1
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
sirdarnell.org,0,0,1,3,0,0,0,0,0,1,0,0,1
marketinghbt-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
ebay.nascohvac.com,0,0,1,3,0,0,0,0,0,1,0,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,1,1
restrepohenao.com.co,0,0,0,2,0,0,0,0,0,1,0,0,1
ojs.budimulia.ac.id,0,0,1,8,0,0,0,0,0,1,0,0,1
gornjimilanovac.rs,0,0,0,1,0,0,0,0,0,1,1,0,1
secure279.inmotionhosting.com,0,1,1,3,0,0,0,0,0,1,0,0,1
vinceduchene.cnbcreative.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,1
joinngrubwa.itsaol.com,0,0,0,0,0,0,0,0,0,1,0,0,1
volarevic.com,0,0,0,5,0,0,0,0,0,1,0,1,1
joki.hop.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
littlefoots.ru:443,0,0,1,1,0,0,0,0,0,1,1,1,1
krsrvresort.com,0,0,1,7,0,0,1,0,0,1,0,0,1
protomail-sever.web.app,0,0,0,0,0,0,0,1,0,1,0,0,1
livraisonexpress.customervalidationprotocol.com,0,0,1,1,0,0,0,0,0,1,0,0,1
gruposcherman.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1
youweb-bancobpm-it-verifica-dati.riepilogodati.info,0,0,1,0,0,0,0,1,0,1,0,1,1
