Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,Label
612050612050612050612050612050612050-dot-onk89909.wn.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
owambewww.com,0,0,0,0,0,0,0,0,0,1,0,0,1
10140-99795.77.prepaid-webspace.de,0,0,1,1,0,0,0,1,0,1,1,1,1
support-confirm-mypayee.com,0,0,0,1,0,0,0,1,0,1,0,0,1
universalcenterofspirituality.org,0,0,1,3,0,0,0,0,0,1,0,1,1
greatmusica.com,0,0,0,2,0,0,0,0,0,1,0,0,1
galvanotehnik.rs,0,0,0,1,0,0,0,0,0,1,1,0,1
megayourname.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
mnp-postscriptum.com,0,0,0,2,0,0,0,1,0,1,0,0,1
myetherwalleta.vip,0,0,0,0,0,0,0,0,0,1,1,1,1
xn--gmal-sya.com,0,0,0,1,0,0,0,1,0,1,0,0,1
homologacao.madrugadaolanches.com.br,0,0,1,5,0,0,0,0,0,1,1,1,1
help-deny-newpayees.com,0,0,0,0,0,0,0,1,0,1,0,0,1
aecbank.net,0,0,0,0,0,0,0,0,0,1,0,1,1
mail-generali.com,0,0,0,0,0,0,0,1,0,1,0,0,1
gmaillgve.ebpages.com,0,0,0,1,0,0,0,0,0,1,0,0,1
hitsem.com,0,0,1,1,0,0,0,0,0,1,0,1,1
lb-payee-payment.com,0,0,0,1,0,0,1,1,0,1,0,0,1
angularjs-qgoay2.stackblitz.io,0,0,0,0,0,0,0,1,0,1,0,1,1
triathlonontario-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,0,1,1
evernote.com,0,0,1,4,0,0,0,0,0,0,0,0,1
dataupdaterequired.site44.com,0,0,0,0,0,0,0,0,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1,1
smash7289eui.fastpluscheap.com,0,0,0,0,0,0,0,0,0,1,0,0,1
steam.communyty.worldhosts.ru,0,0,0,1,0,0,0,0,0,1,0,1,1
tokendigital.bn1-registromultired.com,0,0,1,2,0,0,0,1,0,1,0,0,1
personas5556765.tonohost.com,0,0,0,0,0,0,1,0,0,1,0,0,1
techdirectbh.com,0,0,0,1,0,0,0,0,0,1,0,0,1
paypal.verify-acccount.com,0,0,0,0,0,0,1,1,0,1,0,0,1
srfgzdsfh4ergdsfg.agilecrm.com,0,0,1,2,0,0,0,0,0,1,0,0,1
ora-n.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1
amazon-check-co-jp.v6c.top,0,0,0,0,0,0,0,1,0,1,0,0,1
w5czf.csb.app,0,0,0,0,0,0,0,0,0,1,0,0,1
dota2ez.top,0,0,0,0,0,0,0,0,0,1,0,1,1
support-verify-my-newpayee.com,0,0,0,1,0,0,0,1,0,1,0,0,1
amazon.co.jp.countdomaailpartdatae.ml,0,0,0,0,0,0,0,0,0,1,1,1,1
webmail.bakari.com.pl,0,0,1,3,0,0,0,0,0,1,0,0,1
loja.brasilliker.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1
albel.intnet.mu,0,0,0,2,0,0,0,0,0,1,0,0,1
secure-verifylogin.com,0,0,0,1,0,0,0,1,0,1,0,0,1
humblespaces.top,0,0,0,1,0,0,0,0,0,1,0,0,1
paypalil.ga,0,0,0,0,0,0,0,0,0,1,1,1,1
airopay.com,0,0,0,1,0,0,0,0,0,1,0,1,1
review-my-devices.com,0,0,0,0,0,0,0,1,0,1,0,0,1
ip-50-62-81-11.ip.secureserver.net,0,0,0,1,0,0,0,1,0,1,0,0,1
royalmail.parcel-reschedule-delivery.com,0,0,0,0,0,0,0,1,0,1,0,0,1
urlz.fr,0,0,1,1,0,0,0,0,0,0,0,0,1
ssqbjxlizwszuhumnebriuynzi-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
main.ddvwj32jq95fa.amplifyapp.com,0,1,1,1,0,0,0,0,0,1,0,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,0,1
grms.cit.net,0,0,0,2,0,0,0,0,0,1,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
66f.ir,0,0,0,2,0,0,0,0,0,1,1,1,1
feeding-time-toys.com,0,0,0,1,0,0,0,1,0,1,0,0,1
metamask.cloud,0,0,0,1,0,0,0,0,0,1,0,1,1
creditiperhabbogratissicuro100.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,1
joeytorres.com,0,0,0,1,0,0,0,0,0,1,0,0,1
sslseguridad.com,0,0,0,2,0,0,0,0,0,1,0,1,1
equalchances.org,0,0,0,2,0,0,0,0,0,1,0,0,1
servmessagerieinternetclient.yahoosites.com,0,0,0,0,0,0,0,0,0,1,0,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,0,0,1
royal-mail-reschedule.com,0,0,1,1,0,0,0,1,0,1,0,0,1
texasfreedomrun.com,0,1,0,1,0,0,0,0,0,1,0,0,1
48tlp.codesandbox.io,0,0,0,0,0,0,0,0,0,1,0,0,1
royalmail.parcel-arrange-redelivery.com,0,0,0,0,0,0,0,1,0,1,0,0,1
pearsonnford.com,0,0,0,0,0,0,0,0,0,1,0,0,1
14.139.242.254,0,0,1,8,0,0,0,0,0,1,1,1,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
littlefoots.ru:443,0,0,1,1,0,0,0,0,0,1,1,1,1
izvilagkft.hu,0,0,1,5,0,0,0,0,0,1,1,1,1
satkom.id,0,0,0,2,0,0,0,0,0,1,0,0,1
masterdrive.com,0,0,1,3,0,0,0,0,0,1,0,1,1
lloydbanking-secure-deregister-device-gb.com,0,0,1,0,0,0,0,1,0,1,0,0,1
bosnewpaye.com,0,0,0,0,0,0,0,0,0,1,0,0,1
kit.mishkanhakavana.com,0,0,0,0,0,0,0,0,0,1,0,0,1
oneaim.lu,0,0,0,1,0,0,0,0,0,1,1,1,1
busanopen.org,0,0,0,3,0,0,0,0,0,1,0,0,1
armata-neagra.ro,0,0,0,0,0,0,0,1,0,1,0,1,1
royaimaii.co.uk.prcl44.com,0,0,1,1,0,0,0,0,0,1,0,0,1
itisrighi.fg.it,0,0,0,3,0,0,0,0,0,1,0,1,1
217651.8b.io,0,0,0,0,0,0,0,0,0,1,0,0,1
sites.google.com,0,0,1,2,0,0,0,0,0,1,0,0,1
sunglobeshipping.com,0,0,0,1,0,0,0,0,0,1,0,0,1
dota-hook.com,0,0,0,0,0,0,0,1,0,1,0,1,1
raikuten.co-jp.jijppovi.cc,0,0,0,0,0,0,0,1,0,1,0,0,1
fd2821b14d3828306.temporary.link,0,0,1,4,0,0,0,0,0,1,0,0,1
likss-updat-schb.demopage.co,0,0,0,0,0,0,0,1,0,1,0,1,1
impotspublicservice.com,0,0,1,1,0,0,0,0,0,1,0,0,1
netbeast.com.br,0,0,1,6,0,0,1,0,0,1,1,1,1
support-verify-my-newpayments.com,0,0,0,1,0,0,0,1,0,1,0,0,1
kisa.link,0,0,0,1,0,0,0,0,0,1,0,1,1
prettypugpuppies.com,0,0,1,1,0,0,0,0,0,1,0,1,1
pay03-olx.pl,0,0,0,1,0,0,0,1,0,1,0,0,1
40.124.123.123,0,0,0,2,0,0,0,0,0,1,1,1,1
march-giveaway21.duckdns.org,0,0,0,2,0,0,0,1,0,1,1,1,1
rulesfb-w7c7p88m8gyp.webport.ca,0,0,1,1,0,0,0,1,0,1,0,1,1
secure.login.aliexpress.com.coin-balance.com,0,0,1,1,0,0,0,1,0,1,0,1,1
gwisalltrack.com,0,0,1,2,0,0,0,0,0,1,0,0,1
51jianli.cn,0,0,1,1,0,0,0,0,0,1,0,0,1
wsidhufuhzsg.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
wssapgrub.allysa-grub3.ml,0,0,0,1,0,0,0,1,0,1,1,1,1
lbcpzonasegurabeta.rf.gd,0,0,0,0,0,0,0,0,0,1,1,1,1
royalmail-fee-payment.com,0,0,1,1,0,0,1,1,0,1,0,0,1
ouraring-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
attemplate.com,0,0,1,2,0,0,0,0,0,1,0,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,0,1,1,1
lloydbank-support-new-devicepairing-gb.com,0,0,1,1,0,0,0,1,0,1,0,0,1
aliah.ac.in,0,0,0,2,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
lp2m.umsu.ac.id,0,0,0,3,0,0,0,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
rettogo.org,0,0,0,2,0,0,0,0,0,1,0,0,1
emebfsasampaio.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,0,1
blusyne.lt,0,0,1,9,0,0,0,0,0,1,1,1,1
bcp.futbolfinanciero.com.pe,0,0,0,0,0,0,0,0,0,1,1,1,1
new-online-banking.com,0,0,0,2,0,0,0,1,0,1,0,0,1
interbank-consultas.club,0,0,0,2,0,0,0,1,0,1,0,0,1
7dex5cglcfpd7vpbzccohb2qgy-adwhj77lcyoafdy-www-paypal-com.translate.goog,0,0,1,2,0,0,0,1,0,1,1,1,1
bgeneral-cuenta.webcindario.com,0,0,0,1,0,0,0,1,0,1,0,0,1
startseite-verden.de,0,0,0,0,0,0,0,1,0,1,1,1,1
xj3pr.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
secure-strato23019ee0.groupe-fr-complete.com,0,0,0,0,0,0,0,1,0,1,0,0,1
securelogin-helpunauthorised.com,0,0,1,1,0,0,0,1,0,1,0,0,1
steamproxy.net,0,0,0,2,0,0,0,0,0,1,0,0,1
sopotts-onw-int01.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,0,1
xj333.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
mail.securelinkupresourcesreview.com,0,0,1,2,0,0,0,0,0,1,0,0,1
rreeufffsaussaa3.app.link,0,0,0,0,0,0,0,0,0,1,0,0,1
amazon-check-co-jp.z4u.top,0,0,0,0,0,0,1,1,0,1,0,0,1
wellboreng.com,0,0,0,0,0,0,0,0,0,1,0,0,1
hsbc.secured-payee-device-verify.com,0,0,1,1,0,0,0,1,0,1,0,0,1
new-hs-device.com,0,0,0,0,0,0,0,1,0,1,0,0,1
paypal-uk-webcmd-login.done-login-access-krf41asdsge4h6g354sa3sdwej5yxncv54er.sentient.asia,0,0,1,5,0,0,0,1,0,1,0,0,1
testing135.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
lloydbanking-securelogin.com,0,0,0,0,0,0,0,1,0,1,0,0,1
gainfullybiting.com,0,0,0,1,0,0,0,0,0,1,0,0,1
secure1811.tmweb.ru,0,0,0,1,0,0,0,0,0,1,0,1,1
houseoftiresbcs.com,0,0,0,4,0,0,0,0,0,1,0,0,1
mail.jimdavidsoncolumn.com,0,0,1,7,0,0,0,0,0,1,0,0,1
sbcgloballoginn.com,0,0,0,0,0,0,0,0,0,1,0,1,1
confirm-my-devices.com,0,0,0,0,0,0,0,1,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
netflix.sourceaudio.com,0,0,1,1,0,0,0,0,0,1,0,0,1
unimaisfm.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1
mimecast.fmlms.com,0,0,0,0,0,0,0,0,0,1,0,0,1
adminivericentrics.wapka.website,0,0,0,0,0,0,0,0,0,1,1,1,1
3dhome.com.au,0,1,1,2,0,0,1,0,0,1,1,1,1
sharepointuploadslala.z13.web.core.windows.net,0,0,1,0,0,0,0,0,0,1,0,1,1
royalmail.parcel-redelivery.com,0,0,0,0,0,0,0,1,0,1,0,0,1
www-paypal-com-login.menlosec.com,0,0,0,0,0,0,0,1,0,1,0,1,1
nocontent-puwrkykl.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
metalfarb.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
royalmail-package.net,0,0,1,1,0,0,0,1,0,1,0,0,1
13.66.28.137,0,0,1,3,0,0,0,0,0,1,1,1,1
site9423773.92.webydo.com,0,0,0,0,0,0,0,0,0,1,0,0,1
sertyxese.myfreesites.net,0,0,0,0,0,0,0,0,0,1,0,0,1
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
woobooking.cmsmart.net,0,0,1,4,0,0,0,0,0,1,0,0,1
unlock-fb.logindatafacebok.ga,0,0,0,1,0,0,0,1,0,1,1,1,1
urlz.fr,0,0,0,1,0,0,0,0,0,0,0,0,1
vogotelecom.com.br,0,0,1,1,0,0,0,0,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
pics.lookatmynewphotos.com,0,0,0,0,0,0,0,0,0,1,0,1,1
appieid.us.com,0,0,0,0,0,0,0,0,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
lesbenwelt.de,0,0,1,4,0,0,0,0,0,1,1,1,1
frankdiekman.com,0,0,1,5,0,0,0,0,0,1,0,1,1
pastelink.net,0,0,0,1,0,0,0,0,0,0,0,0,1
alertaseguridadb.webcindario.com,0,0,0,0,0,0,0,0,0,1,0,0,1
ryanhcollier.com,0,0,1,9,0,0,0,0,0,1,0,0,1
acessobbauto.com,0,0,0,2,0,0,0,0,0,1,0,0,1
binanceupdates.page.link,0,0,0,1,0,0,0,0,0,1,0,0,1
steff882580.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,1
ppds.anestesi.ulm.ac.id,0,0,0,1,0,0,0,0,0,1,0,1,1
tpsfu.org.tw,0,0,0,3,0,0,0,0,0,1,0,0,1
wallet.platarium.com,0,0,0,2,0,0,0,0,0,1,0,0,1
shareholds.com,0,0,1,2,0,0,0,0,0,1,0,1,1
nice.constantcontactsites.com,0,0,0,0,0,0,0,0,0,1,0,0,1
unionheightsresidental.com,0,0,0,1,0,0,0,0,0,1,0,0,1
prizewel.com,0,0,1,2,0,0,0,0,0,1,0,1,1
royalmail-mypackage.com,0,0,1,1,0,0,0,1,0,1,0,0,1
ch.tcorner.fr,0,0,0,2,1,0,0,0,0,1,0,1,1
termerosapepe.it,0,0,0,1,0,0,0,0,0,1,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
telalmakkah.com,0,0,0,3,0,0,0,0,0,1,0,0,1
betasusgirisburasi4.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
3rdstreetmarket.com,0,0,1,4,0,0,1,0,0,1,0,1,1
shopee400k.vvip32.gq,0,0,0,0,0,0,0,0,0,1,1,1,1
moj.aktiv.rs,0,0,0,3,0,0,0,0,0,1,1,0,1
amazon.co.jp.shiphao.com,0,0,0,1,0,0,0,0,0,1,0,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,0,0,1
innqhwcmsyhgcypajawftfhzad-dot-glossy-premise-306016.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
secure.runescape.com-vc.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
le-diablotin-rouen.com,0,0,0,1,0,0,0,1,0,1,0,0,1
heylink.me,0,0,0,1,0,0,0,0,0,0,0,0,1
secure.runescape.com-no.ru,0,0,0,0,0,0,0,1,0,1,0,0,1
lloyds-bank-help-page.com,0,0,0,1,0,0,0,1,0,1,0,0,1
gsierohv4zgayjanmrputhzlvy-adwhj77lcyoafdy-www-paypal-com.translate.goog,0,0,1,2,0,0,0,1,0,1,1,1,1
runescape.com-mv.ru,0,0,0,0,0,0,0,1,0,1,0,0,1
koskas.activehosted.com,0,0,1,1,0,0,0,0,0,1,0,0,1
nocontent-mullzsiy.velocityhub.com,0,0,1,1,0,0,0,1,0,1,0,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
norcaltc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
tsb.co.uk-cancel.com,0,0,0,0,0,0,0,1,0,1,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
support-connexion.com,0,0,0,2,0,0,0,1,0,1,0,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,0,0,1
hrs-game.main.jp,0,0,0,1,0,0,0,1,0,1,1,1,1
app.box.com,0,0,1,2,0,0,1,0,0,1,0,0,1
cutt.ly,0,0,0,1,0,0,0,0,0,0,0,0,1
api.bdisl.com,0,0,1,1,0,0,0,0,0,1,0,1,1
fr.fireprox.net,0,0,1,2,0,0,0,0,0,1,0,0,1
binarybenliveload.com,0,0,1,3,0,0,0,0,0,1,0,0,1
betcupum.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
vf6w.byethost6.com,0,0,0,1,0,0,0,0,0,1,0,0,1
konfirmasi-akun51929.webnode.com,0,0,0,0,0,0,0,1,0,1,0,0,1
canal-nantes-brest.fr,0,0,0,2,0,0,0,1,0,1,0,1,1
lloydsbank.personal-devices-login.com,0,0,1,1,0,0,0,1,0,1,0,0,1
vodafone.bill-repayment.com,0,0,0,0,0,0,1,1,0,1,0,0,1
linesoe.github.io,0,0,1,0,0,0,0,0,0,1,1,1,1
dropbox.com,0,0,1,2,0,0,1,0,0,0,0,1,1
139.191.122.34.bc.googleusercontent.com,0,0,1,3,0,0,1,0,0,1,0,0,1
sionelnetin-804b16.ingress-daribow.easywp.com,0,0,1,5,0,0,0,1,0,1,0,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
post-service.support,0,0,1,2,0,0,0,1,0,1,0,0,1
chase.com.online-radius.com,0,0,1,2,0,0,0,1,0,1,0,1,1
lloydbank-secured-deregister-device-gb.com,0,0,1,0,0,0,0,1,0,1,0,0,1
aimazon.co-jp-sdsdjhfviussfdsifdv.icu,0,0,0,0,0,0,0,1,0,1,0,0,1
kalea-poke.de,0,0,0,3,0,0,0,1,0,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,1,0,0,0,1,1,1,1,1,1
services.runescape.com-ro.ru,0,0,1,2,0,0,0,1,0,1,0,0,1
qualitasc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
securityaccunbanx.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
ezblox.site,0,0,0,3,0,0,0,0,0,1,1,1,1
vod.reliableiptv.com,0,0,1,4,0,0,0,0,0,1,0,0,1
littlefoots.ru,0,0,1,1,0,0,0,0,0,1,0,1,1
oc5p5jb3eyyqrvmlqpftgsrflm-adwhj77lcyoafdy-www-paypal-com.translate.goog,0,0,1,0,0,0,0,1,0,1,1,1,1
netflixloginhelp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
royalmail-fee-payment.com,0,0,1,1,0,0,1,1,0,1,0,0,1
kqjgcscejwazmsuvzeehgqitdg-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
baseconsultasia.com,0,0,0,3,0,0,0,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
march-giveaway21.duckdns.org,0,0,1,2,0,0,0,1,0,1,1,1,1
dev.klinikmatanusantara.com,0,0,1,5,0,0,0,0,0,1,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,1,3,0,0,0,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,1,1
smbcvpass.com,0,0,0,0,0,0,0,0,0,1,0,0,1
roupakids.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,1,0,0,0,1,1,1,1,1,1
protect2.fireeye.com,0,0,1,1,1,0,0,0,0,1,0,0,1
myroyalmail-delivery-fees.com,0,0,0,0,0,0,0,1,0,1,0,0,1
xn--ugbd1cbxo23egh.com,0,0,1,3,0,0,0,1,0,1,0,0,1
newgrants.co.uk,0,0,0,0,0,0,0,0,0,1,0,0,1
secure-payeeremoval.com,0,0,0,2,0,0,0,1,0,1,0,0,1
godsmanmedics.godmanmedicals.com,0,0,1,2,0,0,0,0,0,1,0,1,1
readsee.thedisneylover.com,0,0,1,2,0,0,0,0,0,1,0,1,1
secure-myonline-payee.com,0,0,1,2,0,0,0,1,0,1,0,0,1
erere.parhlobeta.com,0,0,0,3,0,0,0,0,0,1,0,1,1
vod.reliableiptv.com,0,0,1,4,0,0,0,0,0,1,0,0,1
dentonisd-org-docx.gq,0,0,0,0,0,0,0,1,0,1,1,1,1
codashopfree-mlx32.hicam.net,0,0,0,2,0,0,0,1,0,1,0,0,1
smarttechmarketing.com,0,1,1,1,0,0,0,0,0,1,0,0,1
bbfunding-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
chat-whatsapp.vizvaz.com,0,0,0,0,0,0,0,1,0,1,0,0,1
permajacktulsa.com,0,1,1,2,0,0,1,0,0,1,0,0,1
secured-payee-cancellation.com,0,0,0,0,0,0,0,1,0,1,0,0,1
kelpiesinc.com,0,0,0,1,0,0,0,0,0,1,0,0,1
confirm-my-newpayee-help.com,0,0,0,0,0,0,0,1,0,1,0,0,1
infobank.app.link,0,0,0,0,0,0,0,0,0,1,0,0,1
betcupgiriss1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
prestonwmaa.com,0,0,0,1,0,0,0,0,0,1,0,0,1
crowleprimary-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,1,2,0,0,0,1,1,1,1,1,1
vereins.at,0,0,0,1,0,0,0,0,0,1,1,1,1
inaceinox.pt,0,0,1,6,0,0,0,0,0,1,1,1,1
paypal-helping-21345123.blogspot.sn,0,0,0,0,0,0,0,1,0,1,1,1,1
javaboybr.com,0,0,0,0,0,0,0,0,0,1,0,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,0,0,1
instagram.com-hmza.jirani.essal.tg,0,0,0,0,0,0,0,1,0,1,1,1,1
security-team-confirmpayee.net,0,0,0,1,0,0,0,1,0,1,0,0,1
alealtaseguros.com,0,0,1,6,0,0,0,0,0,1,0,0,1
acampsrqnvicyctjutoznqjawv-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
new-payee-lloyds.com,0,0,0,2,0,0,0,1,0,1,0,0,1
glingxuan.com,0,0,1,2,0,0,0,0,0,1,0,0,1
banca-general3.webcindario.com,0,0,0,0,0,0,0,1,0,1,0,0,1
weeniecat.com,0,0,1,5,0,0,1,0,0,1,0,0,1
13.66.28.137,0,0,1,2,0,0,0,0,0,1,1,1,1
snprobbx.pbz.r.uk.a2ip.ru,0,0,0,0,0,0,0,0,0,1,0,0,1
wishopscaribbean.com,0,0,1,3,0,0,0,0,0,1,0,0,1
compliance-central.com,0,0,1,1,0,0,0,1,0,1,0,1,1
broomesoho.ml,0,0,0,0,0,0,0,0,0,1,1,1,1
latvianbdsmm.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
mobilealertspayments.com,0,0,0,1,0,0,0,0,0,1,0,0,1
monitor254.co.ke,0,0,1,2,0,0,0,0,0,1,1,1,1
takingnote.learningmatters.tv,0,0,0,1,0,0,0,0,0,1,0,0,1
shfcfulyebihamkzgocdszozaq-dot-glossy-premise-306016.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
bbfunding-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
winners-winede.vercel.app,0,0,0,0,0,0,0,1,0,1,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
bestserviciewellsfargoauth8.000webhostapp.com,0,0,1,10,0,0,0,0,0,1,0,0,1
phreshphoto.com,0,0,0,3,0,0,0,0,0,1,0,0,1
nrrkgdzfirvsgcooigybhmesxx-dot-gle39404049.rj.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1
officences.com,0,0,1,2,0,0,0,0,0,1,0,1,1
sgoqjj2sx5s4sbdiffkldw-on.drv.tw,0,1,1,2,0,0,0,1,0,1,0,0,1
faith.bespawlersailors.com,0,0,1,2,0,0,0,0,0,1,0,1,1
swamcorrecter.com,0,0,0,0,0,0,0,0,0,1,0,1,1
royalmaii.co.uk.parcel445.com,0,0,1,1,0,0,0,0,0,1,0,0,1
603ea9a70e6f70178b76d596.preview.siteleaf.com,0,1,1,0,0,0,0,0,0,1,0,0,1
kuchkuchnights.com,0,0,0,1,0,0,0,0,0,1,0,0,1
littlefoots.ru:443,0,0,1,1,0,0,0,0,0,1,1,1,1
sparkasse-directservice40.xyz,0,0,0,1,0,0,0,1,0,1,0,0,1
xjmr7.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,0,0,1
dnr.rs,0,0,0,2,0,0,0,0,0,1,1,0,1
formtools.com,0,0,0,2,0,0,0,0,0,1,0,1,1
webiny-files-ace6fd3f.s3.us-east-1.amazonaws.com,0,0,1,1,0,0,0,1,0,1,0,0,1
alresalahct.com,0,0,0,4,0,0,1,0,0,1,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,1
alreaaiaa.com,0,0,1,4,0,0,0,0,0,1,0,0,1
linktr.ee,0,0,0,1,0,0,0,0,0,0,0,0,1
betcupgiris2.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
arslanlogistics.com,0,0,0,3,0,0,0,0,0,1,0,0,1
deregisternewdevice-request.com,0,0,0,0,0,0,1,1,0,1,0,0,1
fdyf5.app.link,0,0,0,1,0,0,0,0,0,1,0,0,1
gkjx168.com,0,0,1,1,1,0,1,0,0,1,0,1,1
lloydsbank.secure-online-deregister.com,0,0,1,1,0,0,0,1,0,1,0,0,1
u3703558.ct.sendgrid.net,0,0,1,2,0,0,0,0,0,1,0,1,1
gracefree.ru,0,1,1,1,0,0,0,0,0,1,0,0,1
o2billingfail.com,0,0,1,2,0,0,0,0,0,1,0,0,1
massimobacchini.com,0,0,1,7,0,0,0,0,0,1,0,1,1
irequest-beneficiary-removal.com,0,0,0,1,0,0,0,1,0,1,0,0,1
sfr.provad.fr,0,0,0,0,0,0,0,0,0,1,0,0,1
lunaclothing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,0,1,1
amazon.co.jp.avfrenniomrhyaoilshers.cf,0,0,0,0,0,0,0,0,0,1,1,1,1
payu.okta-emea.com,0,0,1,2,0,0,0,1,0,1,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,0,0,0,1
maheshvalue.net,0,0,1,10,0,0,0,0,0,1,0,0,1
facebook.marketplace-item-93248.scheff.com,0,0,0,0,0,0,0,1,0,1,0,0,1
xhmnv.mjt.lu,0,0,1,5,0,0,0,0,0,1,1,1,1
templatent.com,0,0,1,2,0,0,1,0,0,1,0,1,1
betebet122.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1
grab.zenstream.com,0,0,1,4,0,0,0,0,0,1,0,1,1
olx-paystatus.com,0,0,0,0,0,0,0,1,0,1,0,0,1
olfarm.com.ua,0,0,1,4,0,0,0,0,0,1,1,1,1
elgea-habitat.com,0,0,1,2,0,0,1,1,0,1,0,0,1
cabers.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,0,1
mightier.com,0,0,0,5,0,0,0,0,0,1,0,0,1
skimpypumpiont.com,0,0,1,1,0,0,1,0,0,1,0,1,1
